,Address,Address Latitude,Address Longitude,Venue,Venue Distance,Venue Latitude,Venue Longitude,Venue Category
554,"#1718 - 18 Sommerset Way Toronto, ON",43.776028000000004,-79.412056,Chung Chun Rice Dog,154,43.776818,-79.41363,Korean Restaurant
555,"#20 - 1200 FORKS OF THE CRE RD Caledon, ON",43.801426,-80.003258,Belfountain Conservation Area,1073,43.79454216817882,-80.01261571930037,Park
556,"#20 - 1200 FORKS OF THE CRE RD Caledon, ON",43.801426,-80.003258,Higher Ground Coffee Co.,1191,43.794249823605305,-80.0142556717004,Coffee Shop
557,"#20 - 1200 FORKS OF THE CRE RD Caledon, ON",43.801426,-80.003258,Belfountain Village Store,1182,43.79430065676135,-80.01417722836365,Deli / Bodega
558,"#20 - 1200 FORKS OF THE CRE RD Caledon, ON",43.801426,-80.003258,Caledon Ski Club,711,43.80216960003165,-80.01205335076818,Ski Area
559,"#20 - 1200 FORKS OF THE CRE RD Caledon, ON",43.801426,-80.003258,Forks Of The Credit Scenic Route,764,43.80302985842466,-79.99400102559422,Scenic Lookout
560,"#20 - 1200 FORKS OF THE CRE RD Caledon, ON",43.801426,-80.003258,Druxy's,769,43.80315942247615,-80.012526512146,Deli / Bodega
561,"#20 - 1200 FORKS OF THE CRE RD Caledon, ON",43.801426,-80.003258,The Belfountain Inn,1099,43.79544081854903,-80.01413900994555,Restaurant
562,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Terry Miller Recreation Centre,351,43.732179930672466,-79.73186326242424,Gym
563,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Chinguacousy Park,1189,43.72513252396601,-79.7240294085225,Park
564,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Mackay Pizza,1184,43.733934759537505,-79.74447200135276,Pizza Place
565,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Pizza Pizza,761,43.73346162458363,-79.72058265734455,Pizza Place
566,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,The Beer Store,1093,43.734792,-79.743401,Beer Store
567,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Shoppers Drug Mart,1079,43.734085,-79.743177,Pharmacy
568,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Shoppers Drug Mart,818,43.733263,-79.719915,Pharmacy
569,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Sobeys North Park,1169,43.734467,-79.744336,Grocery Store
570,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Greenbriar Recreation Centre,1080,43.735737553051756,-79.716425921583,Skating Rink
571,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Mackay Plaza,1154,43.73400100162253,-79.74409775355232,Shopping Mall
572,"55 Juniper Cres Brampton, ON",43.734970000000004,-79.72981300000001,Ellen Mitchell Recreation Centre,1174,43.73399089718657,-79.74434967462768,Gym / Fitness Center
573,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Chubby's Fish N' Chips,1192,43.7151901026172,-79.55534628122035,Fish & Chips Shop
574,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Petro-Canada,561,43.720106,-79.537496,Gas Station
575,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Subway,1090,43.71613796884351,-79.55477748471475,Sandwich Place
576,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Popeyes Louisiana Kitchen,1094,43.71593856809128,-79.55462802399225,Fried Chicken Joint
577,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Mcdonald's in Walmart,1146,43.71425035315577,-79.55328855960575,Fast Food Restaurant
578,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Becker's Milk,578,43.72070202875274,-79.5369926023078,Convenience Store
579,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,U-Haul at Weston Rd,769,43.7172805,-79.5370045,Storage Facility
580,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Fresh Value,1076,43.71615255818021,-79.55456561925416,Grocery Store
581,"# 809 - 236 ALBION RD Toronto, ON",43.722031,-79.543945,Hwy 401 at Weston Rd.,1152,43.713362,-79.536114,Intersection
582,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Istanbul Cafe & Espresso Bar,54,43.70789076616744,-79.39304884345168,Café
583,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Loblaws,197,43.707244,-79.394701,Supermarket
584,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Bar Buca,224,43.706961,-79.394808,Italian Restaurant
585,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Kinton Ramen,274,43.70730228095368,-79.39585408898294,Ramen Restaurant
586,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,La Carnita,166,43.70753317768306,-79.39449989909832,Taco Place
587,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Yoga Tree Midtown,387,43.70764167668336,-79.3974716381371,Yoga Studio
588,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Jules Cafe Patisserie,582,43.70413799694304,-79.38841260442167,Dessert Shop
589,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Fresh,258,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
590,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Thobors Boulangerie Patisserie Café,538,43.704513877453266,-79.38861602551758,Café
591,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Douce France,644,43.7115544338723,-79.3993940377493,Bakery
592,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Indigo,472,43.707749793230676,-79.39856484729582,Bookstore
593,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,De Mello Palheta Coffee Roasters,660,43.71179137179029,-79.39940300399607,Coffee Shop
594,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,B.GOOD,279,43.707127,-79.395801,Fast Food Restaurant
595,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Starbucks,581,43.711039,-79.398924,Coffee Shop
596,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Yonge Eglinton Square,509,43.70686372150796,-79.39875096488025,Plaza
597,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,The Keg Steakhouse + Bar - Yonge + Eglinton,507,43.70570154444578,-79.39790489107128,Restaurant
598,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Grazie Ristorante,501,43.70932882869532,-79.39882260781977,Italian Restaurant
599,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Starbucks,375,43.706859,-79.39695,Coffee Shop
600,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Granite Brewery,228,43.70799119535042,-79.38994275728216,Brewery
601,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,La Vecchia Ristorante,549,43.710166725920814,-79.39908639249543,Italian Restaurant
602,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,XO Gelato,473,43.70517671239303,-79.3887930388649,Dessert Shop
603,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,BMV Books,469,43.7074500015253,-79.39845675970373,Bookstore
604,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Fit for Life,353,43.70730359911103,-79.39690136703626,Salad Place
605,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Cibo Wine Bar,650,43.711463877485286,-79.39957014527212,Italian Restaurant
606,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Star King,484,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
607,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Pascale Gourmet Deli,538,43.7099150455182,-79.39906727489948,Deli / Bodega
608,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Viva Napoli,408,43.70575225315343,-79.38912464296774,Pizza Place
609,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Himalayan Java,808,43.713486181375714,-79.39981137215881,Café
610,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Balsamico,838,43.70150469426698,-79.3971619446229,Italian Restaurant
611,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Little Sister,833,43.70155150459908,-79.39716269656391,Indonesian Restaurant
612,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Starbucks,371,43.705923,-79.389548,Coffee Shop
613,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Sip Wine Bar,492,43.709706559620166,-79.39855751580205,Wine Bar
614,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Marigold Indian Bistro,715,43.702880859375,-79.38800811767578,Indian Restaurant
615,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Sushi Rock Café,481,43.709088833260985,-79.39864107618006,Sushi Restaurant
616,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Sherwood Park,999,43.71655100307589,-79.38777567141624,Park
617,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,June Rowlands Park,915,43.70051698238234,-79.38918866607341,Park
618,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Zee Grill,506,43.70498511291793,-79.38847622354874,Seafood Restaurant
619,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Eglinton Park,1019,43.70743,-79.405359,Park
620,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Summerhill Market North,798,43.71549914910689,-79.39288125988016,Food & Drink Shop
621,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Five Doors North,779,43.70223554183669,-79.39752587511825,Italian Restaurant
622,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Cineplex Cinemas,471,43.7074639404955,-79.39848424554106,Movie Theater
623,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Noorden Food x Bar,729,43.702814301684576,-79.3976454868861,Restaurant
624,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,North Toronto Memorial Community Centre,965,43.706097953892986,-79.40433712056412,Gym
625,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,La Salumeria,861,43.701254791219725,-79.39711671661385,Deli / Bodega
626,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Classico Louie's Pizzeria,787,43.71331640391565,-79.39968361029854,Pizza Place
627,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,St. Louis Bar & Grill,846,43.70156059631898,-79.3975579053515,Bar
628,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Best Buy,576,43.71000147945975,-79.39952357682165,Electronics Store
629,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Noah's Natural Foods,538,43.70998028558085,-79.39903038319292,Food & Drink Shop
630,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Barreworks,871,43.71407030751952,-79.40010911522093,Yoga Studio
631,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,DeSerres,806,43.70598785818894,-79.402233380613,Arts & Crafts Store
632,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Tabülè,893,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
633,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Burger Shack,1139,43.70485530038984,-79.40606744008124,Burger Joint
634,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,C'est Bon,1125,43.71678474928588,-79.40040634837081,Chinese Restaurant
635,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,North Toronto Memorial Arena,968,43.7071229205969,-79.40466200931576,Skating Rink
636,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Boom Breakfast & Co.,910,43.70574804800791,-79.4034815216249,Breakfast Spot
637,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Nailsense,1200,43.71746731916717,-79.40065341489495,Spa
638,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Dogs Off-Leash Area,1146,43.71658934061667,-79.38424587249756,Dog Run
639,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,SXS Fitness Inc.,1172,43.704774098682286,-79.40646629702496,Gym / Fitness Center
640,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Metro,1197,43.71113674525963,-79.37838047504476,Supermarket
641,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Pizza Hut,1113,43.70496781076741,-79.40577461933502,Pizza Place
642,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,The Beer Store,1126,43.711824755001416,-79.37960477589266,Beer Store
643,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,St. Clements - Yonge Parkette,1015,43.71206179547874,-79.40425523454469,Park
644,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,Blythwood Ravine,1069,43.71784940261987,-79.39446108984642,Park
645,"#605 - 188 EGLINTON AVE E Toronto, ON",43.708324,-79.392746,NTCC Swimming Pool,1078,43.710552812924895,-79.40578561334489,Gym Pool
646,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Fishman Lobster Clubhouse Restaurant 魚樂軒,1094,43.801908538084135,-79.29540931957925,Chinese Restaurant
647,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Vietnam Noodle Star 越華菀,712,43.80451639521751,-79.28731966720959,Vietnamese Restaurant
648,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Royaltea 皇茶,726,43.804506730637584,-79.28764879703522,Bubble Tea Shop
649,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Bestco Food Market 鴻華超級市場,973,43.79651421770191,-79.27078952581387,Supermarket
650,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Grandeur Palace 華丽宮 (Grandeur Palace 華麗宮),952,43.79788486462263,-79.27058461606062,Chinese Restaurant
651,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Double Ming Chinese Dessert 圓明圓,701,43.804023976662116,-79.2879782502371,Dessert Shop
652,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Coco Fresh Tea And Juice,968,43.80650322628325,-79.28893826991668,Bubble Tea Shop
653,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Chatime Scarborough 日出茶太,804,43.8048966625813,-79.28853262720162,Bubble Tea Shop
654,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Shell,207,43.79754431148189,-79.28334523968789,Gas Station
655,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Aberdeen Delicatessen 香港仔美食,804,43.80493844423408,-79.28845578179929,Dessert Shop
656,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Cakeview Bakery & Cafe 楓林餅屋,699,43.80436280540223,-79.28734706152106,Bakery
657,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Pho Vietnam,875,43.80435712962199,-79.29056844455798,Vietnamese Restaurant
658,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Yang's BBQ Restaurant,717,43.80416991770368,-79.28805450452195,BBQ Joint
659,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Shoppers Drug Mart,809,43.797533,-79.272498,Pharmacy
660,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Subway,841,43.7975399971713,-79.27209564010174,Sandwich Place
661,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Restaurant 59,692,43.80387422834321,-79.28805852527513,Chinese Restaurant
662,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Sushi Legend,1008,43.79660174223094,-79.27029194166151,Sushi Restaurant
663,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Pizza Pizza,781,43.79795018655581,-79.27272980382398,Pizza Place
664,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Marathon Donuts & Coffee 馬力雄,930,43.80626915640563,-79.2885778177555,Coffee Shop
665,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Aromaz Cake and Pastry 龍騰閣,933,43.79771416449893,-79.27087037611898,Bakery
666,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Dear & Fro,986,43.80674443394315,-79.28882896900177,Dessert Shop
667,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Dumpling King 東北餃子王,1009,43.80682529076022,-79.28920024647647,Dumpling Restaurant
668,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Chartwell Shopping Centre 集友商場,933,43.797767967729726,-79.27085281236347,Shopping Mall
669,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Tim Hortons,781,43.798307119130264,-79.27265457808971,Coffee Shop
670,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Havendale Park,397,43.796009944529736,-79.28439831123673,Park
671,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Agincourt Recreation Centre,1198,43.791396338935705,-79.2720753942384,Pool
672,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Dragon Centre,1197,43.79140985567744,-79.27208143544222,Shopping Mall
673,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Petro-Canada,1173,43.800817,-79.296738,Gas Station
674,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Korean Grill House,915,43.8061159635344,-79.28855482599485,Korean Restaurant
675,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Very Fair Seafood Cuisine 鴻福海鮮大酒樓,1004,43.80307672983049,-79.29361725934118,Chinese Restaurant
676,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Owl of Minerva,717,43.80434034282142,-79.2877655512685,Korean Restaurant
677,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Tim Hortons,693,43.80370918982101,-79.2883113026619,Coffee Shop
678,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Finch Midland Pharmacy,660,43.80414135373316,-79.28693616893725,Pharmacy
679,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,La Mere Restaurant 老媽肉餅,840,43.80527654724577,-79.28857589735566,Chinese Restaurant
680,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Konner Chinese Restaurant 玉樓東,780,43.80511163265573,-79.2876161018525,Chinese Restaurant
681,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,奉茶 Feng Cha Tea Shop,830,43.805533,-79.287846,Bubble Tea Shop
682,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Smile Dessert 酒窝甜品,848,43.804500841757616,-79.28994578673381,Dessert Shop
683,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Canton Kitchen 廣東小炒,923,43.797772,-79.270981,Chinese Restaurant
684,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Scarborough Village Mall 仕嘉堡村,936,43.80629658152785,-79.28864792025703,Shopping Mall
685,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Asian Specialty,942,43.797819,-79.270737,Vietnamese Restaurant
686,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Soon Tat Supermarket,963,43.797833531318894,-79.27046066679222,Grocery Store
687,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Chung Hing Supermarket 中興超級市場,988,43.803137016765895,-79.29335,Grocery Store
688,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Hasty Market,989,43.79598617038963,-79.29375496430227,Convenience Store
689,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Tim Hortons,1167,43.80163398518047,-79.29644912481308,Coffee Shop
690,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,PharmaPlus,998,43.80284175981176,-79.29367791333726,Pharmacy
691,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Dollarama,1023,43.797983,-79.269679,Discount Store
692,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Yunnan Cross Bridge Rice Noodle 雲南過橋米線園,1060,43.803280641000526,-79.29424478680811,Noodle House
693,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Kennedy Road Parkette,1075,43.801030853511534,-79.29545557299402,Park
694,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,New Regime Restaurant,1076,43.80349831358338,-79.29432734091014,Chinese Restaurant
695,"#11 - 90 Crockamhill Dr Toronto, ON",43.799244,-79.28229499999999,Commander Badminton,1185,43.79354608557784,-79.26983515808065,Badminton Court
696,"24 Market Street Georgetown, ON",43.645569,-79.922691,Heathers Bakery,462,43.649182,-79.92552,Bakery
697,"24 Market Street Georgetown, ON",43.645569,-79.922691,Silvercreek Espresso Bar,432,43.6488951433939,-79.92545541460278,Coffee Shop
698,"24 Market Street Georgetown, ON",43.645569,-79.922691,Shepherd's Crook,485,43.64924533069857,-79.92593756489694,Pub
699,"24 Market Street Georgetown, ON",43.645569,-79.922691,Georgetown Thai Cuisine,528,43.64950948199193,-79.92635579378222,Thai Restaurant
700,"24 Market Street Georgetown, ON",43.645569,-79.922691,The St. George Pub,849,43.651762797841414,-79.9288418300355,Pub
701,"24 Market Street Georgetown, ON",43.645569,-79.922691,Hungry Hollow Smokehouse,1052,43.650388219677936,-79.91145507884073,BBQ Joint
702,"24 Market Street Georgetown, ON",43.645569,-79.922691,Georgeview Open Kitchen Restaurant,1150,43.650321927926335,-79.91000288473076,Breakfast Spot
703,"24 Market Street Georgetown, ON",43.645569,-79.922691,Cedarvale Park Soccer Field,265,43.64606303397924,-79.91946968072016,Soccer Field
704,"24 Market Street Georgetown, ON",43.645569,-79.922691,Halton Hills Public Library,346,43.64790293539057,-79.92553093553252,College Library
705,"24 Market Street Georgetown, ON",43.645569,-79.922691,RBC Royal Bank,500,43.649434063899136,-79.92586326078494,Bank
706,"24 Market Street Georgetown, ON",43.645569,-79.922691,Kiwanis Field,525,43.64966718761837,-79.91944235220184,Athletics & Sports
707,"24 Market Street Georgetown, ON",43.645569,-79.922691,Carpet Barn,666,43.65135,-79.924867,Furniture / Home Store
708,"24 Market Street Georgetown, ON",43.645569,-79.922691,Memorial arena,730,43.651999892879715,-79.92452531000235,Hockey Arena
709,"24 Market Street Georgetown, ON",43.645569,-79.922691,The Club at North Halton,945,43.638394744897184,-79.9289759616606,Golf Course
710,"24 Market Street Georgetown, ON",43.645569,-79.922691,Artwork of Jonathan R Baldock,1103,43.6554684,-79.9220176,Art Gallery
711,"24 Market Street Georgetown, ON",43.645569,-79.922691,The Mess Hall Poutinerie,1137,43.65053176879883,-79.91034698486328,Poutine Place
712,"24 Market Street Georgetown, ON",43.645569,-79.922691,Zumiez,1161,43.635449925183345,-79.91915266938392,Clothing Store
713,"24 Market Street Georgetown, ON",43.645569,-79.922691,Georgetown GO Station,1164,43.65558668577511,-79.91852957479574,Train Station
714,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Kinka Izakaya,281,43.76016102214242,-79.40982686116466,Japanese Restaurant
715,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,EatBKK,213,43.75932043498974,-79.41045418068941,Thai Restaurant
716,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Hero Certified Burgers,163,43.758885006123585,-79.41024925836751,Burger Joint
717,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Longo’s Sheppard Centre,522,43.762221,-79.410762,Grocery Store
718,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Sushi Moto Sake & Wine Bar,719,43.76390159157955,-79.41155904521092,Sushi Restaurant
719,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Poke Eats,300,43.76006,-79.410862,Poke Place
720,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Avondale Park,102,43.75705291615521,-79.40812730761971,Dog Run
721,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Rabba Fine Foods,29,43.75795227432312,-79.40893623239137,Grocery Store
722,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,The Keg,1019,43.7665789176648,-79.41213141222555,Steakhouse
723,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Whole Foods Market,367,43.76066201105053,-79.41104445918211,Grocery Store
724,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,MYMY Chicken,792,43.76465797243293,-79.41109575340602,Fried Chicken Joint
725,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Konjiki Ramen,1066,43.76699771023422,-79.41222209328754,Ramen Restaurant
726,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Auberge du Pommier,1198,43.74696232135214,-79.407878758257,French Restaurant
727,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Five Guys,541,43.76240027532789,-79.4107626699753,Burger Joint
728,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,The Fry,620,43.76299303331066,-79.41144153878865,Fried Chicken Joint
729,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Bake Code 烘焙密碼,728,43.763968809039525,-79.41164099097621,Bakery
730,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Satay Sate,1030,43.76669,-79.4121,Indonesian Restaurant
731,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Eggsmart,156,43.758922,-79.41001,Breakfast Spot
732,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Saryo,1063,43.76697902009232,-79.41220491675689,Café
733,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Sushi One,781,43.76441166173842,-79.41187984957911,Japanese Restaurant
734,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Pizzaiolo,766,43.76428931934003,-79.41177961294926,Pizza Place
735,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Toronto Centre for the Arts,1033,43.766228257307354,-79.41411495208739,Theater
736,"#2509 - 16 HARRISON GARDEN BLVD Toronto, ON",43.757698,-79.409042,Starbucks,57,43.758015,-79.409613,Coffee Shop
